Starting to process folder: /Users/shaamarl/Desktop/Projects/opensourceversions/Sundance-SMT/20241211-verus
Found 3763 files to process in '/Users/shaamarl/Desktop/Projects/opensourceversions/Sundance-SMT/20241211-verus'
Using 8 parallel processes
[164/3763] splinterdb/journal__LinkedJournalRefinement_v.30.smt2 -> UNKNOWN
[165/3763] splinterdb/betree__LinkedBranch_v.12.smt2 -> UNSAT
[166/3763] splinterdb/journal__PagedJournal_v.26.smt2 -> UNSAT
[167/3763] splinterdb/betree__PivotBranch_v.7.smt2 -> UNSAT
[168/3763] splinterdb/allocation_layer__AllocationJournal_v.17.smt2 -> UNSAT
[169/3763] splinterdb/betree__PivotBetree_v.42.smt2 -> UNSAT
[170/3763] splinterdb/betree__FilteredBetree_v.12.smt2 -> UNSAT
[171/3763] splinterdb/journal__PagedJournal_v.30.smt2 -> UNKNOWN
[172/3763] splinterdb/betree__LinkedBetree_v.49.smt2 -> UNSAT
[173/3763] splinterdb/betree__Memtable_v.10.smt2 -> UNKNOWN
[174/3763] splinterdb/betree__BufferSeq_v.4.smt2 -> UNSAT
[175/3763] splinterdb/marshalling__IntegerMarshalling_v.39.smt2 -> UNSAT
[176/3763] splinterdb/betree__PagedBetree_v.28.smt2 -> UNKNOWN
[177/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournal_v__UnifiedCrashAwareJournal.8.smt2 -> UNSAT
[178/3763] splinterdb/marshalling__IntegerMarshalling_v.3.smt2 -> UNSAT
[179/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.19.smt2 -> OTHER
[180/3763] splinterdb/exec__MiniAllocator_v.11.smt2 -> UNKNOWN
[181/3763] splinterdb/spec__AppIO_t.3.smt2 -> UNKNOWN
[182/3763] splinterdb/journal__PagedJournalRefinement_v.20.smt2 -> UNKNOWN
[183/3763] splinterdb/betree__LinkedBranch_v.53.smt2 -> UNKNOWN
[184/3763] splinterdb/betree__PivotBetree_v.15.smt2 -> UNKNOWN
[185/3763] splinterdb/allocation_layer__AllocationJournal_v.9.smt2 -> UNKNOWN
[186/3763] splinterdb/allocation_layer__MiniAllocator_v.5.smt2 -> UNSAT
[187/3763] splinterdb/betree__LinkedBranch_v.9.smt2 -> UNSAT
[188/3763] splinterdb/journal__LinkedJournal_v.5.smt2 -> UNSAT
[189/3763] splinterdb/journal__LinkedJournalRefinement_v.26.smt2 -> TIMEOUT
[190/3763] splinterdb/marshalling__IntegerMarshalling_v.42.smt2 -> UNKNOWN
[191/3763] splinterdb/betree__PagedBetreeRefinement_v.21.smt2 -> TIMEOUT
[192/3763] splinterdb/betree__PivotBetreeRefinement_v.26.smt2 -> UNKNOWN
[193/3763] splinterdb/journal__LinkedJournal_v.36.smt2 -> UNSAT
[194/3763] splinterdb/betree__PivotBranch_v.23.smt2 -> UNSAT
[195/3763] splinterdb/betree__LinkedBranch_v.28.smt2 -> UNSAT
[196/3763] splinterdb/marshalling__IntegerMarshalling_v.15.smt2 -> UNSAT
[197/3763] splinterdb/betree__LinkedBetree_v.32.smt2 -> UNSAT
[198/3763] splinterdb/betree__LinkedBetree_v.65.smt2 -> UNSAT
[199/3763] splinterdb/betree__PivotBetree_v.39.smt2 -> UNKNOWN
[200/3763] splinterdb/allocation_layer__LikesBetree_v__LikesBetree.4.smt2 -> UNSAT
[201/3763] splinterdb/betree__PagedBetree_v.12.smt2 -> UNKNOWN
[202/3763] splinterdb/betree__PivotBranchRefinement_v.21.smt2 -> UNKNOWN
[203/3763] splinterdb/allocation_layer__AllocationJournal_v.40.smt2 -> TIMEOUT
[204/3763] splinterdb/betree__PivotBranchRefinement_v.2.smt2 -> UNSAT
[205/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.1.smt2 -> UNKNOWN
[206/3763] splinterdb/allocation_layer__LikesJournal_v__LikesJournal.1.smt2 -> UNSAT
[207/3763] splinterdb/betree__Buffer_v.9.smt2 -> UNSAT
[208/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.35.smt2 -> TIMEOUT
[209/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournal_v.14.smt2 -> UNSAT
[210/3763] splinterdb/abstract_system__AbstractCrashAwareSystemRefinement_v.28.smt2 -> TIMEOUT
[211/3763] splinterdb/betree__LinkedBetree_v__LinkedBetreeVars.4.smt2 -> TIMEOUT
[212/3763] splinterdb/allocation_layer__MiniAllocator_v.11.smt2 -> UNSAT
[213/3763] splinterdb/journal__LinkedJournal_v.20.smt2 -> UNSAT
[214/3763] splinterdb/betree__LinkedBetree_v.24.smt2 -> UNSAT
[215/3763] splinterdb/marshalling__IntegerMarshalling_v.54.smt2 -> UNKNOWN
[216/3763] splinterdb/betree__FilteredBetree_v.28.smt2 -> UNSAT
[217/3763] splinterdb/betree__FilteredBetreeRefinement_v.32.smt2 -> TIMEOUT
[218/3763] splinterdb/betree__LinkedBetree_v.73.smt2 -> UNSAT
[219/3763] splinterdb/betree__PivotBetreeRefinement_v.9.smt2 -> UNSAT
[220/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournalRefinement_v.7.smt2 -> TIMEOUT
[221/3763] splinterdb/allocation_layer__AllocationJournal_v__AllocationJournal.19.smt2 -> UNKNOWN
[222/3763] splinterdb/betree__LinkedBetree_v.72.smt2 -> UNSAT
[223/3763] splinterdb/betree__FilteredBetree_v.29.smt2 -> UNKNOWN
[224/3763] splinterdb/journal__LinkedJournal_v.21.smt2 -> UNKNOWN
[225/3763] splinterdb/marshalling__IntegerMarshalling_v.55.smt2 -> UNSAT
[226/3763] splinterdb/betree__Buffer_v.8.smt2 -> UNSAT
[227/3763] splinterdb/marshalling__Slice_v.1.smt2 -> UNKNOWN
[228/3763] splinterdb/allocation_layer__AllocationJournal_v__AllocationJournal.18.smt2 -> UNSAT
[229/3763] splinterdb/betree__FilteredBetreeRefinement_v.24.smt2 -> TIMEOUT
[230/3763] splinterdb/allocation_layer__MiniAllocator_v.10.smt2 -> UNKNOWN
[231/3763] splinterdb/betree__FilteredBetree_v.1.smt2 -> UNKNOWN
[232/3763] splinterdb/betree__LinkedBetree_v.25.smt2 -> UNKNOWN
[233/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.23.smt2 -> UNKNOWN
[234/3763] splinterdb/betree__PagedBetree_v.13.smt2 -> UNSAT
[235/3763] splinterdb/betree__LinkedBetree_v.33.smt2 -> UNSAT
[236/3763] splinterdb/betree__FilteredBetreeRefinement_v.25.smt2 -> UNKNOWN
[237/3763] splinterdb/betree__PivotBetree_v.38.smt2 -> UNKNOWN
[238/3763] splinterdb/allocation_layer__LikesBetree_v__LikesBetree.5.smt2 -> UNSAT
[239/3763] splinterdb/betree__PivotBetreeRefinement_v.8.smt2 -> TIMEOUT
[240/3763] splinterdb/marshalling__IntegerMarshalling_v.14.smt2 -> UNKNOWN
[241/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.22.smt2 -> TIMEOUT
[242/3763] splinterdb/betree__PivotBranch_v.22.smt2 -> UNSAT
[243/3763] splinterdb/betree__PivotBranchRefinement_v.3.smt2 -> UNKNOWN
[244/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournal_v.15.smt2 -> TIMEOUT
[245/3763] splinterdb/betree__LinkedBranch_v.29.smt2 -> UNSAT
[246/3763] splinterdb/allocation_layer__LikesBetree_v.1.smt2 -> UNSAT
[247/3763] splinterdb/allocation_layer__MiniAllocator_v.4.smt2 -> UNSAT
[248/3763] splinterdb/betree__LinkedBetree_v.64.smt2 -> UNSAT
[249/3763] splinterdb/betree__LinkedBranch_v.8.smt2 -> UNSAT
[250/3763] splinterdb/journal__LinkedJournal_v.4.smt2 -> UNSAT
[251/3763] splinterdb/marshalling__IntegerMarshalling_v.43.smt2 -> UNKNOWN
[252/3763] splinterdb/journal__LinkedJournal_v.37.smt2 -> UNSAT
[253/3763] splinterdb/betree__FilteredBetreeRefinement_v.33.smt2 -> TIMEOUT
[254/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournalRefinement_v.6.smt2 -> TIMEOUT
[255/3763] splinterdb/spec__AppIO_t.2.smt2 -> UNKNOWN
[256/3763] splinterdb/betree__LinkedBetree_v__LinkedBetreeVars.5.smt2 -> TIMEOUT
[257/3763] splinterdb/allocation_layer__AllocationJournal_v.41.smt2 -> UNSAT
[258/3763] splinterdb/betree__LinkedBranch_v.52.smt2 -> UNSAT
[259/3763] splinterdb/betree__PivotBranchRefinement_v.20.smt2 -> TIMEOUT
[260/3763] splinterdb/abstract_system__AbstractCrashAwareSystemRefinement_v.29.smt2 -> TIMEOUT
[261/3763] splinterdb/betree__BufferSeq_v.5.smt2 -> UNSAT
[262/3763] splinterdb/betree__PivotBetree_v.14.smt2 -> UNKNOWN
[263/3763] splinterdb/marshalling__IntegerMarshalling_v.38.smt2 -> UNSAT
[264/3763] splinterdb/exec__MiniAllocator_v.10.smt2 -> UNKNOWN
[265/3763] splinterdb/betree__PagedBetree_v.29.smt2 -> UNKNOWN
[266/3763] splinterdb/marshalling__IntegerMarshalling_v.2.smt2 -> UNKNOWN
[267/3763] splinterdb/allocation_layer__AllocationJournal_v.16.smt2 -> UNSAT
[268/3763] splinterdb/betree__PivotBetree_v.43.smt2 -> UNSAT
[269/3763] splinterdb/betree__PagedBetreeRefinement_v.20.smt2 -> UNKNOWN
[270/3763] splinterdb/journal__PagedJournalRefinement_v.21.smt2 -> UNKNOWN
[271/3763] splinterdb/betree__FilteredBetree_v.13.smt2 -> UNKNOWN
[272/3763] splinterdb/betree__LinkedBetree_v.48.smt2 -> UNSAT
[273/3763] splinterdb/betree__Memtable_v.11.smt2 -> UNKNOWN
[274/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.34.smt2 -> TIMEOUT
[275/3763] splinterdb/journal__PagedJournal_v.31.smt2 -> UNKNOWN
[276/3763] splinterdb/betree__PivotBetreeRefinement_v.27.smt2 -> TIMEOUT
[277/3763] splinterdb/betree__PivotBranch_v.6.smt2 -> UNKNOWN
[278/3763] splinterdb/betree__BufferOffsets_v.10.smt2 -> UNKNOWN
[279/3763] splinterdb/betree__PivotBranch_v.18.smt2 -> UNSAT
[280/3763] splinterdb/betree__LinkedBranch_v.13.smt2 -> UNSAT
[281/3763] splinterdb/journal__PagedJournal_v.27.smt2 -> UNKNOWN
[282/3763] splinterdb/journal__PagedJournal_v__PagedJournal.1.smt2 -> UNSAT
[283/3763] splinterdb/allocation_layer__LikesJournal_v.10.smt2 -> UNKNOWN
[284/3763] splinterdb/allocation_layer__AllocationJournal_v.8.smt2 -> UNKNOWN
[285/3763] splinterdb/allocation_layer__AllocationJournal_v__AllocationJournal.6.smt2 -> UNSAT
[286/3763] splinterdb/betree__PivotBetree_v.5.smt2 -> UNKNOWN
[287/3763] splinterdb/abstract_system__MsgHistory_v.25.smt2 -> UNSAT
[288/3763] splinterdb/abstract_system__AbstractCrashAwareSystemRefinement_v.7.smt2 -> UNSAT
[289/3763] splinterdb/abstract_system__MsgHistory_v.9.smt2 -> UNSAT
[290/3763] splinterdb/allocation_layer__LikesJournal_v.9.smt2 -> UNSAT
[291/3763] splinterdb/betree__LinkedBranch_v.44.smt2 -> UNSAT
[292/3763] splinterdb/betree__PagedBetreeRefinement_v.36.smt2 -> UNKNOWN
[293/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.18.smt2 -> UNKNOWN
[294/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournal_v__UnifiedCrashAwareJournal.9.smt2 -> TIMEOUT
[295/3763] splinterdb/allocation_layer__AllocationJournalRefinement_v.2.smt2 -> UNSAT
[296/3763] splinterdb/journal__PagedJournalRefinement_v.2.smt2 -> UNKNOWN
[297/3763] splinterdb/betree__BufferSeq_v.10.smt2 -> UNKNOWN
[298/3763] splinterdb/betree__BufferDisk_v.10.smt2 -> UNSAT
[299/3763] splinterdb/journal__LinkedJournalRefinement_v.27.smt2 -> UNKNOWN
[300/3763] splinterdb/betree__LinkedBetree_v.7.smt2 -> UNKNOWN
[301/3763] splinterdb/betree__LinkedBranch_v.33.smt2 -> UNSAT
[302/3763] splinterdb/betree__Utils_v.5.smt2 -> UNKNOWN
[303/3763] splinterdb/allocation_layer__LikesJournalRefinement_v.1.smt2 -> UNSAT
[304/3763] splinterdb/journal__LinkedJournalRefinement_v.11.smt2 -> UNKNOWN
[305/3763] splinterdb/abstract_system__AbstractCrashAwareSystemRefinement_v.13.smt2 -> UNKNOWN
[306/3763] splinterdb/betree__PagedBetreeRefinement_v.1.smt2 -> UNKNOWN
[307/3763] splinterdb/betree__FilteredBetree_v.25.smt2 -> UNSAT
[308/3763] splinterdb/allocation_layer__AllocationJournal_v.20.smt2 -> UNSAT
[309/3763] splinterdb/betree__PivotBetreeRefinement_v.4.smt2 -> UNKNOWN
[310/3763] splinterdb/betree__LinkedBetree_v.91.smt2 -> UNSAT
[311/3763] splinterdb/betree__PivotBetree_v.22.smt2 -> UNSAT
[312/3763] splinterdb/betree__PagedBetreeRefinement_v.16.smt2 -> UNKNOWN
[313/3763] splinterdb/betree__Buffer_v.4.smt2 -> UNSAT
[314/3763] splinterdb/betree__LinkedBetree_v.29.smt2 -> UNKNOWN
[315/3763] splinterdb/journal__PagedJournalRefinement_v.17.smt2 -> UNKNOWN
[316/3763] splinterdb/betree__BufferDisk_v.7.smt2 -> UNKNOWN
[317/3763] splinterdb/betree__LinkedBranch_v.64.smt2 -> UNKNOWN
[318/3763] splinterdb/betree__PivotBetreeRefinement_v.11.smt2 -> UNSAT
[319/3763] splinterdb/betree__Domain_v.2.smt2 -> UNSAT
[320/3763] splinterdb/marshalling__IntegerMarshalling_v.18.smt2 -> UNKNOWN
[321/3763] splinterdb/exec__MiniAllocator_v.2.smt2 -> UNSAT
[322/3763] splinterdb/betree__PivotBetree_v.34.smt2 -> UNKNOWN
[323/3763] splinterdb/allocation_layer__LikesJournal_v.30.smt2 -> TIMEOUT
[324/3763] splinterdb/allocation_layer__UnifiedCrashAwareJournal_v.6.smt2 -> UNSAT
[325/3763] splinterdb/abstract_system__MsgHistory_v.13.smt2 -> UNSAT
[326/3763] splinterdb/journal__LinkedJournal_v.8.smt2 -> UNSAT
[327/3763] splinterdb/betree__LinkedBranch_v.4.smt2 -> UNSAT
[328/3763] splinterdb/allocation_layer__MiniAllocator_v.8.smt2 -> UNSAT
[329/3763] splinterdb/betree__LinkedBranch_v__Refinement_v.38.smt2 -> OTHER
[330/3763] splinterdb/betree__FilteredBetreeRefinement_v.29.smt2 -> UNKNOWN
[331/3763] splinterdb/betree__Buffer_v.12.smt2 -> UNSAT
